concept_id
40851453
40851688
40851690
40851693
40851694
40851697
40851698
40851918
40852105
40852107
40852109
40852110
40852111
40852112
40852118
40852123
40852128
40852129
40852132
40852136
40852143
40852150
40852151
40852157
40852158
40852161
40852164
40852166
40852312
40852318
40852321
40852328
40852330
40852331
40852339
40852341
40852343
40852347
40852351
40852353
40852354
40852356
40852368
40852369
40852382
40852383
40852384
40852635
40852647
40852648
40852650
40852840
40852841
40853073
40853076
40853078
40853090
40853091
40853093
40853094
40853098
40853108
40853111
40853118
40853119
40853120
40853123
40853129
40853132
40853138
40853139
40853141
40853145
40853146
40853150
40853159
40853160
40853173
40853178
40853179
40853188
40853251
40853853
40853854
40853860
40853861
40853876
40853976
40853978
40853980
40854010
40854058
40854162
40854718
40854936
40854958
40855727
40855728
40855901
40855966
40856178
40856326
40856600
40856602
40856733
40856858
40856871
40856884
40856886
40856889
40856890
40857046
40857107
40857108
40857338
40857340
40857346
40857349
40857644
40858529
40858841
40858847
40859103
40859104
40859107
40859253
40859257
40859260
40859300
40859303
40859327
40859437
40859538
40859562
40859790
40859795
40859800
40859801
40859810
40859865
40860199
40860204
40860316
40860331
40860523
40860843
40861152
40861230
40861302
40861317
40861360
40861713
40861754
40861791
40861867
40861904
40862102
40862320
40862411
40862464
40862568
40862569
40862695
40862701
40862852
40862873
40863135
40863389
40863429
40863432
40863468
40863470
40863471
40863935
40863942
40864068
40864092
40864223
40864383
40864764
40864827
40864893
40864898
40865000
40865001
40865081
40865106
40865107
40865207
40865483
40865489
40865492
40865831
40865832
40865848
40865980
40866004
40866005
40866061
40866066
40866415
40866443
40866444
40866563
40866633
40866933
40867003
40867009
40867014
40867018
40867086
40867311
40867314
40867351
40867431
40867453
40867687
40867901
40868111
40868112
40868115
40868150
40868244
40868245
40868439
40868797
40868901
40868909
40869071
40869073
40869075
40869077
40869123
40869230
40869316
40869330
40869358
40869456
40869458
40869563
40869634
40869701
40869702
40869796
40869921
40869938
40869947
40869948
40869949
40869974
40869975
40869980
40869985
40869986
40870425
40870426
40870432
40870433
40870438
40870439
40870580
40870583
40870845
40870848
40870874
40870876
40870877
40870879
40871066
40871180
40871187
40871194
40871195
40871196
40871606
40871896
40871912
40871917
40871918
40871923
40871924
40871928
40871935
40871937
40871943
40871948
40871953
40871959
40871960
40871974
40871975
40871976
40871978
40871989
40871995
40872001
40872010
40872014
40872015
40872018
40872217
40872224
40872225
40872226
40872228
40872232
40872234
40872236
40872239
40872242
40872243
40872263
40872267
40872272
40872284
40872292
40872407
40872886
40872929
40873308
40873310
40873475
40873479
40873671
40873673
40873678
40873681
40873684
40873693
40873694
40873695
40873698
40873704
40873713
40873715
40873726
40873728
40873732
40873735
40873739
40873752
40873753
40873787
40873790
40873791
40873793
40873798
40873801
40873802
40873803
40873805
40873811
40873816
40873820
40874303
40874479
40874484
40874924
40874934
40874935
40874938
40874940
40874941
40875154
40875157
40875161
40875162
40875335
40876296
40876575
40876579
40876583
40876586
40876600
40876668
40876673
40876680
40876682
40876685
40877163
40877184
40877186
40877191
40877264
40878046
40878209
40878617
40878624
40878821
40878822
40878902
40878903
40878999
40879065
40879068
40879069
40879070
40879074
40879626
40879642
40879643
40879975
40880539
40880570
40880573
40880888
40880952
40880956
40881074
40881075
40881257
40881285
40881286
40881290
40881296
40881297
40881353
40881570
40881572
40881583
40881584
40881690
40881736
40881737
40881739
40881914
40881918
40882187
40882215
40882228
40882233
40882234
40882235
40882239
40882243
40882507
40882508
40882510
40882511
40882717
40882733
40882736
40882738
40882739
40882954
40883377
40883382
40883383
40883394
40883396
40883400
40883403
40883416
40883417
40883418
40883421
40883425
40883426
40883429
40883431
40883432
40883434
40883435
40883441
40883444
40883446
40883450
40883578
40883583
40883584
40883586
40883592
40883595
40883598
40883599
40883603
40883606
40883607
40883610
40883612
40883618
40883636
40883638
40883642
40883877
40883905
40884155
40884159
40884304
40884316
40884317
40884318
40884319
40884331
40884337
40884340
40884344
40884348
40884351
40884358
40884362
40884363
40884364
40884368
40884369
40884375
40884377
40884379
40884384
40884385
40884386
40884387
40884388
40884402
40884403
40884414
40884418
40885110
40885112
40885116
40885117
40885119
40885121
40885155
40885225
40885229
40885231
40885232
40885238
40885268
40885839
40886014
40886253
40887038
40887039
40887230
40887231
40887243
40887330
40887500
40887841
40887842
40887843
40887896
40887898
40887923
40888176
40888191
40888193
40888194
40888200
40888205
40888206
40888208
40888211
40888214
40888220
40888348
40888352
40888354
40888356
40888362
40888644
40888648
40888649
40888686
40889236
40889250
40889327
40889469
40890151
40890152
40890262
40890263
40890264
40890355
40890572
40890583
40890617
40890618
40890620
40890622
40890624
40890749
40890754
40890863
40890873
40890874
40891042
40891063
40891065
40891066
40891118
40891436
40891579
40891854
40891932
40892423
40892444
40892588
40892619
40892896
40893003
40893058
40893163
40893173
40893189
40893216
40893269
40893342
40893609
40893746
40893871
40893872
40893907
40894149
40894326
40894380
40894430
40894628
40894678
40895135
40895370
40895788
40895860
40895975
40895978
40896104
40896107
40896111
40896190
40896193
40896195
40896305
40896307
40896676
40896838
40897013
40897027
40897097
40897197
40897244
40897443
40897560
40897562
40897592
40897705
40897715
40897752
40898019
40898139
40898210
40898424
40898429
40898822
40898969
40899078
40899080
40899157
40899174
40899275
40899295
40899497
40899499
40899538
40899714
40899718
40899814
40899940
40899992
40900114
40900139
40900159
40900161
40900202
40900233
40900236
40900312
40900390
40900392
40900414
40900690
40900866
40901007
40901009
40901015
40901019
40901029
40901030
40901031
40901068
40901069
40901070
40901519
40901520
40901646
40901883
40901908
40901910
40901914
40902216
40902225
40902227
40902233
40902906
40902909
40902915
40902916
40902918
40902929
40902937
40902941
40902945
40902948
40902949
40902953
40902957
40902964
40902983
40902991
40902993
40903003
40903008
40903014
40903028
40903029
40903030
40903035
40903243
40903244
40903247
40903250
40903259
40903261
40903262
40903273
40903280
40903329
40903428
40903429
40903795
40903890
40903892
40904409
40904415
40904585
40904587
40904595
40904596
40904611
40904623
40904633
40904639
40904640
40904646
40904649
40904658
40904659
40904663
40904670
40904675
40904691
40904694
40904695
40904698
40904699
40904701
40904707
40904708
40904715
40904722
40904724
40904728
40904730
40904735
40904736
40904889
40904890
40905812
40905855
40905868
40905889
40906055
40906056
40906208
40906209
40907554
40907665
40907677
40907678
40907683
40907685
40907686
40907688
40908121
40908189
40908210
40908212
40908215
40908217
40908218
40908219
40908281
40908564
40909254
40909603
40909837
40909841
40909855
40909923
40909980
40910093
40910097
40910102
40910161
40910192
40910599
40910668
40910975
40911544
40911545
40911546
40911880
40911986
40911991
40912074
40912101
40912282
40912320
40912324
40912326
40912331
40912332
40912366
40912390
40912627
40912630
40912631
40912635
40912639
40912744
40912779
40912823
40912975
40913260
40913268
40913282
40913285
40913288
40913701
40913704
40913720
40913812
40913919
40913924
40913927
40913929
40913934
40914289
40914293
40914295
40914296
40914299
40914306
40914308
40914311
40914312
40914327
40914328
40914332
40914334
40914336
40914338
40914340
40914352
40914484
40914485
40914488
40914490
40914494
40914495
40914503
40914507
40914509
40914514
40914516
40914518
40914532
40914555
40914556
40914605
40914804
40914805
40915108
40915255
40915257
40915258
40915261
40915263
40915265
40915267
40915268
40915272
40915277
40915292
40915298
40915300
40915308
40915314
40915316
40915322
40915324
40915325
40915326
40915341
40915343
40915350
40915352
40915353
40915357
40915362
40915363
40915368
40915370
40915990
40915992
40915993
40915995
40915996
40915997
40916015
40916110
40916112
40916115
40916141
40917145
40917147
40917176
40917179
40917180
40917756
40917940
40918098
40918100
40918101
40918103
40918176
40918348
40918735
40918736
40918782
40918800
40918802
40919114
40919126
40919129
40919131
40919135
40919136
40919137
40919141
40919144
40919145
40919147
40919148
40919154
40919277
40919280
40919351
40919631
40919642
40919645
40919647
40919650
40920074
40920133
40920196
40920197
40920239
40920475
40920651
40920982
40921224
40921534
40921541
40921550
40921551
40921554
40921569
40921583
40921619
40921737
40921981
40922003
40922004
40922005
40922061
40922087
40922099
40922101
40922150
40922151
40922152
40922182
40922395
40922397
40922400
40922436
40922826
40923480
40923963
40924019
40924123
40924148
40924277
40924339
40924341
40924399
40924417
40924418
40924546
40924586
40924587
40924695
40924696
40924767
40924769
40924903
40925051
40925120
40925162
40925304
40925327
40925330
40925332
40925333
40925400
40925624
40925661
40925762
40926537
40926565
40926739
40926779
40927082
40927083
40927086
40927092
40927186
40927298
40927385
40927386
40927389
40927674
40927676
40927678
40927732
40927763
40928009
40928020
40928152
40928220
40928222
40928223
40928307
40928587
40928629
40928909
40929238
40929245
40929248
40929251
40929259
40929326
40929327
40929329
40929330
40929341
40929538
40929540
40929544
40929565
40930225
40930236
40930262
40930308
40930311
40930349
40930645
40930646
40930653
40930687
40930688
40930706
40930841
40931040
40931090
40931092
40931223
40931314
40931508
40931563
40931565
40931821
40931840
40931962
40931980
40931990
40932116
40932117
40932155
40932161
40932607
40932608
40932611
40932615
40932617
40933271
40933396
40933397
40933398
40933401
40933405
40933805
40934117
40934120
40934126
40934129
40934132
40934135
40934137
40934141
40934148
40934150
40934152
40934154
40934156
40934166
40934167
40934174
40934180
40934181
40934189
40934199
40934201
40934202
40934211
40934225
40934237
40934242
40934243
40934475
40934478
40934482
40934486
40934488
40934489
40934491
40934497
40934499
40934500
40934502
40934506
40934507
40934509
40934510
40934512
40934522
40934538
40934539
40934562
40935019
40935139
40935164
40935165
40935566
40935908
40935910
40935911
40935925
40935928
40935936
40935938
40935947
40935955
40935960
40935974
40935983
40935986
40935990
40935991
40935992
40936002
40936015
40936018
40936031
40936033
40936034
40936689
40936690
40937072
40937074
40937076
40937135
40937146
40937148
40937159
40937415
40937416
40937417
40937457
40937459
40937582
40937584
40937884
40938573
40938881
40938891
40938984
40938985
40938986
40938989
40938990
40938995
40939551
40939924
40940967
40940968
40940975
40940978
40940982
40940988
40941197
40941297
40941302
40941338
40941435
40941440
40941478
40941552
40941748
40941887
40941888
40941891
40941897
40941899
40941946
40942293
40942695
40942817
40942818
40942849
40942852
40942854
40942858
40942870
40943149
40943175
40943177
40943373
40943583
40943588
40943605
40943640
40943867
40943868
40943873
40944030
40944225
40944513
40944527
40944534
40944549
40944550
40944551
40944554
40944557
40944560
40944573
40945010
40945014
40945233
40945234
40945236
40945238
40945242
40945248
40945672
40945675
40945678
40945682
40945685
40945691
40945694
40945695
40945696
40945698
40945701
40945703
40945712
40945715
40945716
40945717
40945719
40945722
40945725
40945728
40945738
40945742
40945748
40945898
40945903
40945904
40945905
40945910
40945911
40945912
40945917
40945919
40945921
40945927
40945930
40945931
40945979
40946220
40946382
40946448
40946452
40946604
40946611
40946613
40946618
40946624
40946625
40946628
40946632
40946634
40946636
40946637
40946638
40946642
40946646
40946647
40946648
40946655
40946658
40946663
40946667
40946676
40946681
40946688
40946694
40946697
40946698
40946699
40946702
40947395
40947396
40947400
40947416
40947420
40947421
40947431
40947432
40947523
40947526
40947531
40947533
40948125
40948126
40948127
40948510
40948534
40948537
40949278
40949279
40949288
40949290
40949705
40949706
40950056
40950193
40950323
40950339
40950353
40950355
40950363
40950365
40950366
40950461
40950470
40950537
40950797
40950798
40951238
40951660
40952114
40952394
40952492
40952540
40952720
40952723
40952728
40952730
40952761
40952804
40952805
40953001
40953361
40953510
40953589
40953630
40953768
40953769
40954241
40954418
40954470
40954630
40954669
40954709
40954717
40954893
40955112
40955350
40955465
40955489
40955497
40955673
40955714
40955756
40955799
40955800
40955872
40956135
40956171
40956172
40956398
40956893
40956896
40957036
40957266
40957353
40957514
40957532
40957746
40957935
40957948
40958238
40958345
40958555
40958645
40958951
40959023
40959024
40959028
40959047
40959314
40959325
40959463
40959465
40959504
40959557
40959559
40959757
40959759
40959874
40959920
40959942
40959952
40960079
40960080
40960098
40960100
40960102
40960146
40960171
40960450
40960559
40960561
40960564
40960565
40960567
40960569
40960571
40960572
40960574
40960575
40960576
40960870
40960878
40961117
40961254
40961403
40961543
40961544
40961562
40961908
40962089
40962090
40962092
40962360
40962361
40962363
40962600
40962608
40962609
40962671
40962798
40962800
40962821
40962851
40962935
40963159
40963245
40963253
40963363
40963365
40963372
40963374
40963377
40963379
40963397
40963403
40963404
40963866
40963868
40963870
40964008
40964009
40964300
40964619
40964626
40964632
40964633
40965018
40965282
40965283
40965285
40965286
40965288
40965289
40965293
40965314
40965319
40965322
40965326
40965330
40965333
40965336
40965338
40965342
40965343
40965346
40965348
40965358
40965367
40965369
40965370
40965384
40965386
40965387
40965388
40965393
40965396
40965397
40965404
40965405
40965417
40965626
40965627
40965628
40965635
40965637
40965638
40965639
40965642
40965645
40965649
40965657
40965664
40965672
40965674
40965676
40965683
40965692
40966216
40966303
40966317
40966342
40966657
40966804
40966809
40966812
40967018
40967021
40967023
40967025
40967034
40967046
40967048
40967060
40967079
40967103
40967106
40967108
40967126
40967136
40967141
40967154
40967156
40967309
40967647
40967820
40968017
40968188
40968192
40968194
40968195
40968244
40968264
40968490
40968496
40968531
40968534
40968644
40969586
40969623
40969920
40969924
40970030
40970031
40970032
40970033
40970036
40970042
40970046
40970051
40970052
40970053
40970057
40970286
40970526
40970530
40970531
40971136
40971545
40971724
40971929
40971931
40971933
40971934
40971940
40971941
40971946
40972156
40972171
40972263
40972400
40972402
40972403
40972407
40972408
40972529
40973241
40973838
40974155
40974228
40974328
40974518
40974523
40974795
40974803
40974805
40974807
40974809
40974810
40974928
40974971
40975233
40975450
40975455
40975458
40975460
40975473
40975487
40975745
40975819
40975820
40975821
40976010
40976230
40976232
40976234
40976241
40976243
40976612
40976615
40976616
40976625
40976626
40976627
40976628
40976632
40976637
40976641
40976644
40976650
40976651
40976653
40976657
40976663
40976664
40976669
40976676
40976680
40976681
40976813
40976818
40976819
40976823
40976824
40976828
40976829
40976830
40976847
40976849
40976850
40976855
40976856
40976860
40976862
40976864
40976866
40976867
40976870
40976894
40976936
40977205
40977358
40977432
40977596
40977603
40977607
40977610
40977623
40977634
40977635
40977638
40977641
40977642
40977643
40977645
40977650
40977657
40977662
40977663
40977665
40977676
40977678
40977685
40977686
40977694
40977708
40977710
40977711
40977721
40977724
40977726
40978374
40978376
40978389
40978390
40978396
40978406
40978510
40978515
40978519
40978527
40978610
40979059
40979232
40979246
40979471
40979503
40980282
40980283
40980284
40980287
40980471
40980540
40981166
40981454
40981456
40981458
40981459
40981460
40981461
40981466
40981472
40981474
40981483
40981491
40981493
40981623
40981624
40981626
40981681
40981683
40981919
40981927
40981928
40982264
40982594
40982615
40982731
40982747
40983216
40983217
40983277
40983463
40983465
40983466
40983467
40983468
40983709
40983711
40983853
40983856
40983857
40983858
40983862
40983864
40983866
40983868
40983869
40983913
40983928
40983948
40984065
40984069
40984184
40984221
40984222
40984333
40984415
40984422
40984480
40984805
40984807
40984927
40985221
40985333
40985386
40985954
40986032
40986092
40986288
40986308
40986365
40986465
40986519
40986591
40986615
40986771
40986848
40986875
40986896
40986944
40987017
40987103
40987105
40987371
40987624
40987683
40987891
40988081
40988495
40988603
40988616
40988644
40988649
40988805
40988807
40988944
40989136
40989240
40989253
40989622
40989623
40989626
40989632
40989717
40989745
40989800
40989916
40990120
40990189
40990190
40990192
40990253
40990255
40990256
40990330
40990332
40990555
40990730
40990782
40991032
40991102
40991145
40991179
40991181
40991184
40991190
40991211
40991305
40991366
40991719
40991789
40991790
40991794
40991795
40991800
40992106
40992108
40992252
40992522
40992659
40992771
40992772
40992773
40992857
40993002
40993123
40993154
40993155
40993156
40993157
40993158
40993159
40993160
40993186
40993188
40993353
40993360
40993536
40993565
40993628
40993632
40993633
40993635
40993637
40993810
40994082
40994105
40994169
40994200
40994288
40994310
40994312
40994414
40994433
40994483
40994489
40994629
40994631
40994637
40994639
40994650
40994653
40994656
40994681
40994682
40994684
40994685
40994687
40994690
40994693
40994843
40995140
40995289
40995563
40995567
40995782
40995937
40995938
40995946
40995948
40996632
40996633
40996634
40996635
40996636
40996637
40996645
40996646
40996655
40996656
40996667
40996670
40996681
40996682
40996685
40996686
40996689
40996697
40996699
40996701
40996703
40996711
40996712
40996713
40996726
40996727
40996731
40996736
40996738
40996739
40996741
40996751
40996924
40996925
40996928
40996931
40996933
40996940
40996950
40996951
40996952
40996958
40996961
40996962
40996963
40996964
40996965
40996982
40996986
40996987
40996988
40997122
40997535
40997606
40997668
40997671
40998013
40998167
40998168
40998170
40998402
40998404
40998406
40998414
40998421
40998429
40998432
40998436
40998437
40998440
40998444
40998457
40998462
40998468
40998481
40998482
40998483
40998495
40998496
40998521
40999160
40999162
40999163
40999164
40999418
40999597
40999599
40999607
40999611
40999808
40999809
40999851
40999963
40999964
40999966
40999968
40999969
41001213
41001328
41001330
41001338
41001339
41001349
41001354
41001875
41001877
41001878
41001886
41001888
41001889
41001952
41002332
41002910
41002911
41002935
41002936
41003308
41003310
41003511
41003764
41003765
41003767
41003770
41003772
41003773
41003775
41003822
41003858
41004231
41004232
41004233
41004236
41004287
41004290
41004291
41004294
41004295
41004638
41004891
41005198
41005529
41005667
41005715
41005912
41005915
41005971
41006201
41006202
41006340
41006378
41006829
41006830
41006845
41006846
41006863
41006865
41006866
41006869
41006871
41006873
41007110
41007113
41007335
41007336
41007338
41007340
41007346
41007349
41007458
41007562
41007563
41007565
41007567
41007568
41007576
41007579
41007580
41007940
41007941
41007943
41007944
41007961
41007963
41007964
41007965
41007966
41007983
41007988
41007990
41007992
41007993
41007997
41008000
41008001
41008006
41008011
41008013
41008014
41008177
41008179
41008182
41008187
41008188
41008191
41008196
41008198
41008204
41008207
41008208
41008211
41008213
41008215
41008217
41008220
41008223
41008227
41008228
41008229
41008230
41008233
41008289
41008292
41008481
41008524
41008681
41008769
41008771
41008776
41008938
41008963
41008970
41008984
41008986
41008997
41008999
41009001
41009004
41009011
41009012
41009020
41009028
41009030
41009032
41009033
41009037
41009038
41009039
41009042
41009044
41009045
41009048
41009056
41009064
41009066
41009074
41009075
41009078
41009722
41009724
41009735
41009839
41009843
41009845
41009848
41009851
41009852
41009853
41009854
41009855
41009856
41009872
41009873
41009932
41010386
41010388
41010567
41010594
41010801
41010809
41010830
41011624
41011628
41011789
41012036
41012037
